Genre,Poem,char_count,word_count,clean_poem
Affection,"Her eyes were mostly shut. She didn’t speak. The sun’s slow exile crossed the wall above the bed. But once, when I bent to feed her a drop of morphine from the little plastic beak, her hand shot up and gripped my arm. She looked right at me. When she said the words,",266,53,eye mostly shut didn’t speak sun’s slow exile crossed wall bed bent feed drop morphine little plastic beak hand shot gripped arm looked right said word
Affection,"How is it that, being gone, you fill my days,And all the long nights are made glad by thee? ",92,19,gone fill daysand long night made glad thee
Affection,"I ask but one thing of you, only one,That always you will be my dream of you;That never",87,18,ask one thing onethat always dream youthat never
Affection,"I climbed a mountain and the air constricted breathing— the terrain of the free spirit, that creature so dedicated to surmounting that the mountain, its hanging glacier, its granite slabs cut through by the trail, its heaps of rocks blocking reasonable access to the turquoise lake beneath, its wildflowers with their fraying lackadaisical paintbrushes, went by in",364,57,climbed mountain air constricted breathing— terrain free spirit creature dedicated surmounting mountain hanging glacier granite slab cut trail heap rock blocking reasonable access turquoise lake beneath wildflower fraying lackadaisical paintbrush went
Affection,"I dreamt—before death made such dreaming vain— That sometime, on a day of wind and rain, I would come home to you at fall of night And see your window flushed with firelight. There in the chill dark lonesomeness I’d wait A moment, standing at the garden gate Scarce trusting that my happiness was true,— The kind",312,57,dreamt—before death made dreaming vain— sometime day wind rain would come home fall night see window flushed firelight chill dark lonesomeness i’d wait moment standing garden gate scarce trusting happiness true— kind
Affection,"I left you in the morning,And in the morning glow, You walked a way beside me To make me sad to go. Do you know me in the gloaming, Gaunt and dusty grey with roaming? Are you dumb because you know me not, Or dumb because you know?All for me? And not a question For the",268,56,left morningand morning glow walked way beside make sad go know gloaming gaunt dusty grey roaming dumb know dumb knowall question
Affection,"I was sympathetic to language, but often it shrugged me and kept other lovers. I crawled through the commas of Romanticism and rejected the rhythms, though sometimes at night I could feel a little sad. I could emerge nowinto a new kind of style, but the marketis already flooded and my people have lost",302,54,sympathetic language often shrugged kept lover crawled comma romanticism rejected rhythm though sometimes night could feel little sad could emerge nowinto new kind style marketis already flooded people lost
Affection,"In March I drop an egg hoping a bird will fly out disbelievingscience. All the manuals tell me this is a logical contract.You commit yourself to a shell & you end up flying. Fine.Stone after stone, I’m defacing the river of being in love with you.True, I don’t care how",269,50,march drop egg hoping bird fly disbelievingscience manual tell logical contractyou commit shell end flying finestone stone i’m defacing river love youtrue don’t care
Affection,In the bronze skin of your rain-mottled angel of immigration who looks forwardwith a faux diamond clasp,103,17,bronze skin rainmottled angel immigration look forwardwith faux diamond clasp
Affection,"In-between the sun and moon,I sit and watchand make some roomfor letting light and twilight mingle,shaping hopeand making single glances last eternity,a little more,extending love beyond the doors of welcoming,while wedding all the parted people,even sons to violent mothers,and searching all the others finding lightwhere twilight lingers,in-between the sun and",362,50,inbetween sun mooni sit watchand make roomfor letting light twilight mingleshaping hopeand making single glance last eternitya little moreextending love beyond door welcomingwhile wedding parted peopleeven son violent mothersand searching others finding lightwhere twilight lingersinbetween sun
Affection,"Let myself in at the kitchen door.“It’s you,” she said. “I can’t get up. Forgive meNot answering your knock. I can no moreLet people in than I can keep them out.I’m getting too old for my size, I tell them.My fingers are about all I’ve the use ofSo’s to take any comfort.",271,52,let kitchen door“it’s you” said “i can’t get forgive menot answering knock morelet people keep outi’m getting old size tell themmy finger i’ve use ofso’s take comfort
Affection,Love me stupid. Love me terrible. And when I am no mountain but rather a monsoon of imperfect thunder love me. When I am blue in my face from swallowing myself yet wearing my best heart even if my best heart is a century of hunger an angry mule breathing hard or perhaps even hopeful. A small sun. Little & bright.,314,61,love stupid love terrible mountain rather monsoon imperfect thunder love blue face swallowing yet wearing best heart even best heart century hunger angry mule breathing hard perhaps even hopeful small sun little bright
Affection,"Lovers, forget your love,And list to the love of these, She a window flower,And he a winter breeze.When the frosty window veilWas melted down at noon, And the cagèd yellow birdHung over",185,32,lover forget loveand list love window flowerand winter breezewhen frosty window veilwas melted noon cagèd yellow birdhung
Affection,"makes me think plurality. Maybe I can love you with many selves. Or. I love all the Porgys. Even as a colloquialism: a queering of love as singular. English is a strange language because I loves and He loves are not both grammarly. I loves you, Porgy. Better to ask what man is not, Porgy. The beauty of Nina’s",310,59,make think plurality maybe love many self love porgy even colloquialism queering love singular english strange language love love grammarly love porgy better ask man porgy beauty nina’s
Affection,"Many have sung of love a root of bane:       While to my mind a root of balm it is,    For love at length breeds love; sufficient blissFor life and death and rising up again.Surely when light of Heaven makes all things plain,    Love will grow plain with all its mysteries;   ",276,50,many sung love root bane mind root balm love length breed love sufficient blissfor life death rising againsurely light heaven make thing plain love grow plain mystery
Affection,Molly Bloom's closing soliloquy...and Gibraltar as a girl where I was a Flower of the mountain yes when I put the rose in my hair like the Andalusian girls used or shall I wear a red yes and how he kissed me under the Moorish wall and I thought well,249,50,molly bloom closing soliloquyand gibraltar girl flower mountain yes put rose hair like andalusian girl used shall wear red yes kissed moorish wall thought well
Affection,"My heart is what it was before,A house where people come and go; But it is winter with your love,The sashes are beset with snow.I light the lamp and lay the cloth,I blow the coals to blaze again; But it is winter with",217,43,heart beforea house people come go winter lovethe sash beset snowi light lamp lay clothi blow coal blaze winter
Affection,"My mistress' eyes are nothing like the sun; Coral is far more red than her lips' red; If snow be white, why then her breasts are dun; If hairs be wires, black wires grow on her head. I have seen roses damasked, red and white, But no such roses see I in her cheeks; And in",271,56,mistress eye nothing like sun coral far red lip red snow white breast dun hair wire black wire grow head seen rose damasked red white rose see cheek
Affection,O Distinct Lady of my unkempt adoration if i have made a fragile certainsong under the window of your soul it is not like any songs (the singers the others they have been faithfulto many things and which die i have been sometimes true to Nothing and which livesthey were fond of the handsome moon never spoke ill,312,58,distinct lady unkempt adoration made fragile certainsong window soul like song singer others faithfulto many thing die sometimes true nothing livesthey fond handsome moon never spoke ill
Affection,"O my luve's like a red, red rose, That's newly sprung in June; O my luve's like the melodie That's sweetly played in tune.As fair art thou, my bonnie lass, So deep in luve am I; And I will luve thee still, my",208,43,luves like red red rose thats newly sprung june luves like melodie thats sweetly played tuneas fair art thou bonnie lass deep luve luve thee still
Affection,"O what to me the little roomThat was brimmed up with prayer and rest;He bade me out into the gloom,And my breast lies upon his breast.O what to me my mother's care, The house where I",182,36,little roomthat brimmed prayer resthe bade gloomand breast lie upon breasto mother care house
Affection,"O Winter! frozen pulse and heart of fire,What loss is theirs who from thy kingdom turnDismayed, and think thy snow a sculptured urnOf death! Far sooner in midsummer tireThe streams than under ice. June could not hireHer roses to forego the strength they learnIn",261,44,winter frozen pulse heart firewhat loss thy kingdom turndismayed think thy snow sculptured urnof death far sooner midsummer tirethe stream ice june could hireher rose forego strength learnin
Affection,"O Yonge fresshe folkes, he or she, In which that love up groweth with your age, Repeyreth hoom from worldly vanitee, And of your herte up-casteth the visage To thilke god that after his image Yow made, and thinketh al nis but a fayre This world, that passeth sone as floures fayre.And loveth him, the which",306,56,yonge fresshe folkes love groweth age repeyreth hoom worldly vanitee herte upcasteth visage thilke god image yow made thinketh al ni fayre world passeth sone floures fayreand loveth
Affection,"Oh see how thick the goldcup flowers Are lying in field and lane, With dandelions to tell the hours That never are told again. Oh may I squire you round the meads And pick you posies gay? —’Twill do no harm to take my",217,44,oh see thick goldcup flower lying field lane dandelion tell hour never told oh may squire round mead pick posy gay —’twill harm take
Affection,"Oh, give us pleasure in the flowers to-day; And give us not to think so far away As the uncertain harvest; keep us here All simply in the springing of the year.Oh, give us pleasure in the orchard white, Like nothing else by day, like ghosts by night; And make us happy in the happy",281,55,oh give u pleasure flower today give u think far away uncertain harvest keep u simply springing yearoh give u pleasure orchard white like nothing else day like ghost night make u happy happy
Affection,On another nightin a hotelin a roomin a cityflanked by allthat is unfamiliarI am able to movemy finger alonga glass screenonce acrossonce vertical& in secondssee your mothersmiling in a roomthat is our ownthat is now sofar away butalso not so faraway at all& she can placethe small screennear her belly&,303,50,another nightin hotelin roomin cityflanked allthat unfamiliari able movemy finger alonga glass screenonce acrossonce vertical secondssee mothersmiling roomthat ownthat sofar away butalso faraway placethe small screennear belly
Affection,"On the Canadian side, we're standing far enough away the Falls look like photography, the roar a radio.In the real rain, so vertical it fuses with the air, the boat below us is starting for the caves.Everyone on deck is dressed in black, braced for weather and crossing against the current of the",296,53,canadian side standing far enough away fall look like photography roar radioin real rain vertical fuse air boat u starting caveseveryone deck dressed black braced weather crossing current
Affection,"On the day they killed the last caribou, I was in love—and I did not know caribou or cities or the needs of either.I did not know scilla, and did not know a new love would be hired to trim the grass around it. The blue flowers came up through the grass like the",261,54,day killed last caribou love—and know caribou city need eitheri know scilla know new love would hired trim grass around blue flower came grass like
Affection,"On the other side of the river there is a flame a flame burning Mayburning Augustwhen the pagoda tree blooms, the professor with lentigo bows to her when orange blossoms fall, an heir of graceful demeanor waves to her and smilesyet on the other side of the river she remains, still burning like the underwater glistening",320,56,side river flame flame burning mayburning augustwhen pagoda tree bloom professor lentigo bow orange blossom fall heir graceful demeanor wave smilesyet side river remains still burning like underwater glistening
Affection,"Onliest man who lay hands on me. Pointer finger pad between my eyes. Pinky knuckle cool on cheekbone. God of precision, blade at my throat,for a half hour, you love me this way. Together we discover what I got from my folks—widows peak, dandruff, hair growing fast in concentric O’s. Claude, so",294,52,onliest man lay hand pointer finger pad eye pinky knuckle cool cheekbone god precision blade throatfor half hour love way together discover got folks—widows peak dandruff hair growing fast concentric o’s claude
Affection,"Passing stranger! you do not know how longingly I look upon you,You must be he I was seeking, or she I was seeking, (it comes to me as of a dream,)I have somewhere surely lived a life of joy with you,All is recall’d as we flit by each other, fluid,",248,50,passing stranger know longingly look upon youyou must seeking seeking come dreami somewhere surely lived life joy youall recall’d flit fluid
Affection,"PIERCE & CUDDIE Cuddie, for shame hold up thy heavye head,And let us cast with what delight to chace,And weary thys long lingring Phoebus race.Whilome thou wont the shepheards laddes to leade,In rymes, in ridles, and in bydding base:Now they in thee, and thou in sleepe",269,46,pierce cuddie cuddie shame hold thy heavye headand let u cast delight chaceand weary thys long lingring phoebus racewhilome thou wont shepheards laddes leadein rymes ridles bydding basenow thee thou sleepe
Affection,"Pleasure is black.I no longer imaginewhere my body stops or begins.Skin transparent. Face speckledby the spit of several centuries.All the borders stare at the same fires.Oh Mamere,I'm sorry.Here I",197,29,pleasure blacki longer imaginewhere body stop beginsskin transparent face speckledby spit several centuriesall border stare firesoh mamereim sorryhere
Affection,"Returning from the cruel fight How pale and faint appears my knight! He sees me anxious at his side; ""Why seek, my love, your wounds to hide? Or deem your English girl afraid To emulate the Indian maid?""Be mine my husband's",223,41,returning cruel fight pale faint appears knight see anxious side seek love wound hide deem english girl afraid emulate indian maidbe mine husband
Affection,"Room after room,I hunt the house throughWe inhabit together.Heart, fear nothing, for, heart, thou shalt find her,Next time, herself!—not the trouble behind herLeft in the curtain, the couch’s perfume!As she brushed it, the cornice-wreath blossomed anew,—Yon looking-glass gleamed at the wave of her feather.",307,44,room roomi hunt house throughwe inhabit togetherheart fear nothing heart thou shalt find hernext time herself—not trouble behind herleft curtain couch’s perfumeas brushed cornicewreath blossomed anew—yon lookingglass gleamed wave feather
Affection,"Scent of Plumeria, and the smell of burning.Not one or the other, but both. Destruction, and the blossom.Sweetheart, I'm afraid. That boy with the rifle breaksthe catechism in two. And in two. Let mesee us whole, beside the sea. My bodybusy, paying attention to yours. Already",276,46,scent plumeria smell burningnot one destruction blossomsweetheart im afraid boy rifle breaksthe catechism two two let mesee u whole beside sea bodybusy paying attention already
Affection,"Shall I compare thee to a summer's day? Thou art more lovely and more temperate. Rough winds do shake the darling buds of May, And summer's lease hath all too short a date. Sometime too hot the eye of heaven shines, And often is his gold complexion dimmed; And every fair from fair sometime declines, By chance,",311,57,shall compare thee summer day thou art lovely temperate rough wind shake darling bud may summer lease hath short date sometime hot eye heaven shine often gold complexion dimmed every fair fair sometime decline chance
Affection,"She had me in the car. I came forward like a song. We did it before temple, after temple, between prayers. The windows echoed her mantras, our cries warmed the air. Two peaks merged, then sank below the clouds.We did it before temple, after temple, between prayers. Her stomach began to show and people",302,54,car came forward like song temple temple prayer window echoed mantra cry warmed air two peak merged sank cloudswe temple temple prayer stomach began show people
Affection,"She recognizes its crest in the way he looks at her. The wave is as vast as the roiling mass in the Japanese Print they had paused in front of at the museum, Capped with ringlets of foam, all surging sinew. That little village along the shore would be Totally lost. There is no escaping",286,55,recognizes crest way look wave vast roiling mass japanese print paused front museum capped ringlet foam surging sinew little village along shore would totally lost escaping
Affection,"She’s sayingI wish there could be a metaphoricalinvestigative committeeand I’m sayingtherapy or a priest?and, behind us,the excellence of bright childrenand, on our walk home,the left gloveand I’m sayingI’m fueled by kissing and crimesagainst the environmentand she’s sayingthe cat shaped depression in this cushionthe necessity of the catand I’m sayingI’ve never",363,50,she’s sayingi wish could metaphoricalinvestigative committeeand i’m sayingtherapy priestand behind usthe excellence bright childrenand walk homethe left gloveand i’m sayingi’m fueled kissing crimesagainst environmentand she’s sayingthe cat shaped depression cushionthe necessity catand i’m sayingi’ve never
Affection,"Since we’re not young, weeks have to do timefor years of missing each other. Yet only this odd warpin time tells me we’re not young.Did I ever walk the morning streets at twenty,my limbs streaming with a purer joy?did I lean from any window over the citylistening for the futureas",280,50,since we’re young week timefor year missing yet odd warpin time tell we’re youngdid ever walk morning street twentymy limb streaming purer joydid lean window citylistening futureas
Affection,"Someone has died, who will never see the black joylight expand in her mother’s blue eyes. Who will never grasp a pinky, nor be danced up, down and around and lullabied all night. Someone who will never come to realize that her Dada’s palms aren’t dirty, they’re just brown. Who made HER mother, HIM father, then",311,56,someone died never see black joylight expand mother’s blue eye never grasp pinky danced around lullabied night someone never come realize dada’s palm aren’t dirty they’re brown made mother father
Affection,"Staring at the stars, I imagine you vanished and dispersed in that unreachable clarity of light. They glisten, sharp and cold, vast distances apart yet coming to their marks the same time every night of their season.The seasons slowly move, carrying their forms— I recognize so few: Orion with his belt dominating winter, a wobbly W, the dipper’s angled box and handle, each bright dot individually jeweled there.Nothing",420,68,staring star imagine vanished dispersed unreachable clarity light glisten sharp cold vast distance apart yet coming mark time every night seasonthe season slowly move carrying forms— recognize orion belt dominating winter wobbly w dipper’s angled box handle bright dot individually jeweled therenothing
Affection,"Start with a base map, unlabeled terrain, in shaded green and ochre, nude relief, cool continental mass bathing in blue, a face whose features now are visible, unannotated, apolitical, as if a mighty snow had settled here and muffled every static line and letter, earth as naked as the moon, but full of lively",310,54,start base map unlabeled terrain shaded green ochre nude relief cool continental mass bathing blue face whose feature visible unannotated apolitical mighty snow settled muffled every static line letter earth naked moon full lively
Affection,"Suddenly I saw the cold and rook-delighting heavenThat seemed as though ice burned and was but the more ice,And thereupon imagination and heart were drivenSo wild that every casual thought of that and thisVanished, and left but memories, that should be out of seasonWith the hot blood of youth, of",297,50,suddenly saw cold rookdelighting heaventhat seemed though ice burned iceand thereupon imagination heart drivenso wild every casual thought thisvanished left memory seasonwith hot blood youth
Affection,"Suddenly, there's nothing to do and too much— the lawn, paths, woods were never so green white blossoms of every size and shape—hydrangea, Chinese dogwood, mock orange spill their glistening—Inside, your photographs and books stand guard in orderly array. Your half of the bed is smooth, the pillows plump, the phone just out of reach beyond it.No one calls early—they remember your late hours. The",398,65,suddenly there nothing much— lawn path wood never green white blossom every size shape—hydrangea chinese dogwood mock orange spill glistening—inside photograph book stand guard orderly array half bed smooth pillow plump phone reach beyond itno one call early—they remember late hour
Affection,"That Mississippi chicken shack. That initial-scarred tabletop, that tiny little dance floor to the left of the band. That kiosk at the mall selling caramels and kitsch. That tollbooth with its white-plastic-gloved worker handing you your change. That phone booth with the receiver ripped out. That dressing room in the fetish boutique, those curtains and mirrors. That funhouse, that",383,59,mississippi chicken shack initialscarred tabletop tiny little dance floor left band kiosk mall selling caramel kitsch tollbooth whiteplasticgloved worker handing change phone booth receiver ripped dressing room fetish boutique curtain mirror funhouse
Affection,"The door was opened and I saw you thereAnd for the first time heard you speak my name.Then like the sun your sweetness overcameMy shy and shadowy mood; I was awareThat joy was hidden in your happy hair,And that for you love held no hint of shame;My eyes caught light",266,50,door opened saw thereand first time heard speak namethen like sun sweetness overcamemy shy shadowy mood awarethat joy hidden happy hairand love held hint shamemy eye caught light
Affection,"The entire world wantsTo pretend to be a foreignerIn a big box store & wanderThe aisles shouting, endlessly—But I am pretty sure that todayIs my day to not just be a guyBut to be the guy. A baby grows In each drawer of the million-Drawered cherrywood cabinetThat is my head &",275,51,entire world wantsto pretend foreignerin big box store wanderthe aisle shouting endlessly—but pretty sure todayis day guybut guy baby grows drawer milliondrawered cherrywood cabinetthat head
Affection,"The fern gathers where the water seldom goes unless the storms swell this world of wise choices, the loud trickle of clear tongues of the stream licking the edges of rock, while up ahead a curve hides tomorrow from our crystal ball, the thing we are afraid to admit we have, the guarantee we hide from",301,56,fern gather water seldom go unless storm swell world wise choice loud trickle clear tongue stream licking edge rock ahead curve hide tomorrow crystal ball thing afraid admit guarantee hide
Affection,"The mayor, in order to marry us, borrowed a necktie from a lawyer which, on him, looked stupid and kept his eye on a red pigeon which somehow got in to coo her disappointment, if only for the record, though one of the twowitnesses who kicked the red got only what she deserved and",280,54,mayor order marry u borrowed necktie lawyer looked stupid kept eye red pigeon somehow got coo disappointment record though one twowitnesses kicked red got deserved
Affection,The moon builds its towerSisyphean projectLike a velvet landscapea velvet Elvis above the boothI want to arrive this waylike resurrectionin front of you but notCasual on a curbtrapped in a beamalmost crossing in frontof every moving vehicleA long pauseA breathSkin feathered over bonesilvering and brightWe want it to happen this,329,50,moon build towersisyphean projectlike velvet landscapea velvet elvis boothi want arrive waylike resurrectionin front notcasual curbtrapped beamalmost crossing frontof every moving vehiclea long pausea breathskin feathered bonesilvering brightwe want happen
Affection,"The sense of the world is short,—Long and various the report,—              To love and be beloved;Men and gods have not outlearned it;And, how oft soe’er they’ve turned it,              ’Tis not to be improved.",211,33,sense world short—long various report— love belovedmen god outlearned itand oft soe’er they’ve turned ’tis improved
Affection,"The sleepy shark rolls from bed at the sound of the bell: the fisherman's foot ringing in the water. On the pier a young girl purchases a dried apricot from a vendor and rolls its wrinkled skin over her tongue before biting down. Behind tightly drawn curtains, the boy who",272,50,sleepy shark roll bed sound bell fisherman foot ringing water pier young girl purchase dried apricot vendor roll wrinkled skin tongue biting behind tightly drawn curtain boy
Affection,"The snow,ah yes, ah yes indeed,is white and beautiful, white and beautiful,verily beautiful –from my window.The sea,ah yes, ah yes indeed,is green and alluring, green and alluring,verily alluring –from the shore.Love, ah yes, ah yes, ah yes indeed,verily yes, ah yes indeed!",274,42,snowah yes ah yes indeedis white beautiful white beautifulverily beautiful –from windowthe seaah yes ah yes indeedis green alluring green alluringverily alluring –from shorelove ah yes ah yes ah yes indeedverily yes ah yes indeed
Affection,"The socks came in a pack of five.What is the most boring subjectpossible? Translucent bluewith punctures pierced to shapea star around the ankle.I carried them along the aislesas if I needed them. I fingeredlacquered dishes and the rubber headsof mallets, crystal trinketsstitched to underwear.Wherever you go, this buffering.A dull hour.",338,50,sock came pack fivewhat boring subjectpossible translucent bluewith puncture pierced shapea star around anklei carried along aislesas needed fingeredlacquered dish rubber headsof mallet crystal trinketsstitched underwearwherever go bufferinga dull hour
Affection,"there is amoon solein the bluenightamorous of waterstremulous,blinded with silence theundulous heaven yearns where in tense starlessnessanoint with ardorthe yellow lover stands in the dumb darksvelteand",202,26,amoon solein bluenightamorous waterstremulousblinded silence theundulous heaven yearns tense starlessnessanoint ardorthe yellow lover stand dumb darksvelteand
Affection,"There is no fixed place and by that I meantake a look at things that are. Split by theturn of year, its newness and all it brings,which of its possibilities can we trust?Elsa is involved in a clandestinelove affair which, let’s be honest, should beall love affairs until they’re over.",284,50,fixed place meantake look thing split theturn year newness bringswhich possibility trustelsa involved clandestinelove affair let’s honest beall love affair they’re
Affection,"There's in the Vest a city pleasant To vich King Bladud gev his name, And in that city there's a Crescent Vere dwelt a noble knight of fame.Although that galliant knight is oldish, Although Sir John",198,36,there vest city pleasant vich king bladud gev name city there crescent vere dwelt noble knight famealthough galliant knight oldish although sir john
Affection,There’s too little time left to measurethe space between us for that waslong ago—that time—so just lieunder the dark blue quilt and putthe fat pillows with the blue slipson the great windowsill so we canlook over them and down to thesmall figures hurrying byin total silence and think of the,291,50,there’s little time left measurethe space u waslong ago—that time—so lieunder dark blue quilt putthe fat pillow blue slipson great windowsill canlook thesmall figure hurrying byin total silence think
Affection,They are not real She said from the cellar And slowly unveiled The flat scope Lizards and their eggs That I hang around the neck You will break your legs He warned me And I believed him Ruby edgings around The mushroom-colored stones And the man who told me The women Are like pictures in a book They are not real And so I believed,331,65,real said cellar slowly unveiled flat scope lizard egg hang around neck break leg warned believed ruby edging around mushroomcolored stone man told woman like picture book real believed
Affection,"This golden head has wit in it. I live Again, and a far higher life, near her. Some women like a young philosopher; Perchance because he is diminutive. For woman’s manly god must not exceed Proportions of the natural nursing size. Great poets and great sages draw no prize With women: but the little lap-dog breed, Who can",322,58,golden head wit live far higher life near woman like young philosopher perchance diminutive woman’s manly god must exceed proportion natural nursing size great poet great sage draw prize woman little lapdog breed
Affection,"This morning, the lovers—who last night were slurring and stumblingand when I looked out, each grippingthe other’s taut throat in a clench of callousand nail—sit on their front steps. The womansmokes an idle cigarette. The man loungestwo steps down from her and leans his headinto her lap. Beer cans and",303,50,morning lovers—who last night slurring stumblingand looked grippingthe other’s taut throat clench callousand nail—sit front step womansmokes idle cigarette man loungestwo step lean headinto lap beer can
Affection,"Three sang of love together: one with lips   Crimson, with cheeks and bosom in a glow,Flushed to the yellow hair and finger tips;   And one there sang who soft and smooth as snow   Bloomed like a tinted hyacinth at a show;And one was blue with famine after love,   Who like",273,50,three sang love together one lip crimson cheek bosom glowflushed yellow hair finger tip one sang soft smooth snow bloomed like tinted hyacinth showand one blue famine love like
Affection,"Throw scissors at it.Fill it with strawand set it on fire, or set itoff for the colonies with onlysome books and dinner- plates and a stuffed bearnamed Friend Bear for meto lose in New Jersey.Did I say me? Thingshave been getting less and less",243,44,throw scissors itfill strawand set fire set itoff colony onlysome book dinner plate stuffed bearnamed friend bear meto lose new jerseydid say thingshave getting less less
Affection,"Thy fingers make early flowers of all things. thy hair mostly the hours love: a smoothness which sings,saying (though love be a day) do not fear,we will go amaying.thy whitest feet crisply are straying. Always thy moist eyes are at kisses playing, whose strangeness much says;singing (though love be a day) for which girl art thou flowers bringing?To be thy lips is",365,62,thy finger make early flower thing thy hair mostly hour love smoothness singssaying though love day fearwe go amayingthy whitest foot crisply straying always thy moist eye kiss playing whose strangeness much sayssinging though love day girl art thou flower bringingto thy lip
Affection,"To Fanny.I cry your mercy—pity—love!—ay, love! Merciful love that tantalises not One-thoughted, never-wandering, guileless love, Unmask'd, and being seen—without a blot! O! let me have thee whole,—all—all—be mine! That shape, that fairness, that sweet minor zest Of love, your kiss,—those hands, those eyes divine, That warm, white, lucent, million-pleasured",358,49,fannyi cry mercy—pity—love—ay love merciful love tantalises onethoughted neverwandering guileless love unmaskd seen—without blot let thee whole—all—all—be mine shape fairness sweet minor zest love kiss—those hand eye divine warm white lucent millionpleasured
Affection,"To have been told “I love you” by you could well be, for me,the highlight of my life, the best feeling, the best peakon my feeling graph, in the way that the Chrysler buildingmight not be the tallest building in the NY sky but isthe best, the most exquisitely spired,",267,50,told “i love you” could well methe highlight life best feeling best peakon feeling graph way chrysler buildingmight tallest building ny sky isthe best exquisitely spired
Affection,"To Tommaso De’ CavalieriVeggio co' bei vostri occhi.With your fair eyes a charming light I see, For which my own blind eyes would peer in vain; Stayed by your feet, the burden I sustain Which my lame feet find all too",217,41,tommaso de’ cavalieriveggio co bei vostri occhiwith fair eye charming light see blind eye would peer vain stayed foot burden sustain lame foot find
Affection,"tonight for a moment as the owl sleepsi’m going to dust this city’s dirt from my clothesthe dry hot deaths that bring the strongest to their knees.i’m going to run headlong through a rainstormdodging lightening blasts and hurdling riversas wolves howl on a peak of purple darkness.with my nose flaring,",302,50,tonight moment owl sleepsi’m going dust city’s dirt clothesthe dry hot death bring strongest kneesi’m going run headlong rainstormdodging lightening blast hurdling riversas wolf howl peak purple darknesswith nose flaring
Affection,"Translated from Portuguese by John KeeneThe first time I kissed It was my girlfriends who kissed They invented a flavor, a style, a smell My lips weren't there.The first time I kissed The prince was chosen by these dreaming girls He was a jerk to me A toad, a dragon that spat its fire on meI",292,56,translated portuguese john keenethe first time kissed girlfriend kissed invented flavor style smell lip werent therethe first time kissed prince chosen dreaming girl jerk toad dragon spat fire mei
Affection,"True Love is but a humble, low-born thing,And hath its food served up in earthen ware;It is a thing to walk with, hand in hand,Through the every-dayness of this work-day world,Baring its tender feet to every roughness,Yet letting not one heart-beat go astrayFrom Beauty’s law of plainness and content;A simple,",310,50,true love humble lowborn thingand hath food served earthen wareit thing walk hand handthrough everydayness workday worldbaring tender foot every roughnessyet letting one heartbeat go astrayfrom beauty’s law plainness contenta simple
Affection,turns out there are more planets than stars more places to land than to be burnedI have always been in love with last chances especiallynow that they really doseem like last chancesthe trill of it all upending what’s left of my head after we explodeare you ready to ascend in the morning I will take,299,55,turn planet star place land burnedi always love last chance especiallynow really doseem like last chancesthe trill upending what’s left head explodeare ready ascend morning take
Affection,"Twigs collectby the side of the path.Wild flowers spacethemselves. Pigeons respond instantly to beingchased. The ground risesto the tree. If I lookthrough the boy—to loss, to a future, to else— nothing is enough to hold the groundinto one place. This is your foot, I say. But people",282,47,twig collectby side pathwild flower spacethemselves pigeon respond instantly beingchased ground risesto tree lookthrough boy—to loss future else— nothing enough hold groundinto one place foot say people
Affection,"Twilight shade is calmly falling     Round about the dew-robed flowers;Philomel’s lone song is calling     Lovers to their fairy bowers;Echo, on the zephyrs gliding,     Bears a voice that seems to say,“Ears and hearts, come, list my tiding,     This has been a wedding-day.”Hark! the merry chimes are pealing,     Soft and glad the",332,50,twilight shade calmly falling round dewrobed flowersphilomel’s lone song calling lover fairy bowersecho zephyr gliding bear voice seems say“ears heart come list tiding weddingday”hark merry chime pealing soft glad
Affection,"Unfolded out of the folds of the woman man comes unfolded, and is always to come unfolded,Unfolded only out of the superbest woman of the earth is to come the superbest man of the earth,Unfolded out of the friendliest woman is to come the",238,44,unfolded fold woman man come unfolded always come unfoldedunfolded superbest woman earth come superbest man earthunfolded friendliest woman come
Affection,"Valentine's Day, our first apart. Are you not coming back? Where do I put this paper heart?The snow, the sleet last night this morning's year whites-out out world. They said you'd reappearonce I let you go got rid of history's mess (the noise, the clutter I created) said you'd return to blessa quiet life share it again with me lend me",336,61,valentine day first apart coming back put paper heartthe snow sleet last night morning year whitesout world said youd reappearonce let go got rid history mess noise clutter created said youd return blessa quiet life share lend
Affection,"Vast and gray, the skyis a simulacrumto all but him whose daysare vast and gray, and—In the tall, dried grassesa goat stirswith nozzle searching the ground.—my head is in the airbut who am I…?And amazed my heart leapsat the thought of lovevast and grayyearning silently over me.",278,47,vast gray skyis simulacrumto whose daysare vast gray and—in tall dried grassesa goat stirswith nozzle searching ground—my head airbut i…and amazed heart leapsat thought lovevast grayyearning silently
Affection,"We find out the heart only by dismantling what the heart knows. By redefining the morning, we find a morning that comes just after darkness. We can break through marriage into marriage. By insisting on love we spoil it, get beyond affection and wade mouth-deep into love. We must unlearn the constellations to see the stars. But",328,57,find heart dismantling heart know redefining morning find morning come darkness break marriage marriage insisting love spoil get beyond affection wade mouthdeep love must unlearn constellation see star
Affection,"We imagine Natalie held a gelatinous greensliver on her tongue, that its watery disk caught the lamplight beforeshe slipped from her yacht to drown in the waves off this island. This was thirty years ago. And our tomato’s strain stretches back decades, to an heirloom seedsaved before either",291,48,imagine natalie held gelatinous greensliver tongue watery disk caught lamplight beforeshe slipped yacht drown wave island thirty year ago tomato’s strain stretch back decade heirloom seedsaved either
